Survived,Name,Age,SibSp,Parch,Fare
FALSE,"Meek, Mrs. Thomas (Annie Louise Rowley)",,0,0,8.05
TRUE,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",34,1,1,32.5
TRUE,"Silven, Miss. Lyyli Karoliina",18,0,2,13
FALSE,"Matthews, Mr. William John",30,0,0,13
FALSE,"Van Impe, Miss. Catharina",10,0,2,24.15
FALSE,"Gheorgheff, Mr. Stanio",,0,0,7.8958
FALSE,"Charters, Mr. David",21,0,0,7.7333
FALSE,"Zimmerman, Mr. Leo",29,0,0,7.875
FALSE,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",28,1,1,14.4
FALSE,"Rosblom, Mr. Viktor Richard",18,1,1,20.2125
FALSE,"Wiseman, Mr. Phillippe",,0,0,7.25
TRUE,"Clarke, Mrs. Charles V (Ada Maria Winfield)",28,1,0,26
TRUE,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",19,0,0,26
FALSE,"Flynn, Mr. James",,0,0,7.75
TRUE,"Pickard, Mr. Berk (Berk Trembisky)",32,0,0,8.05
TRUE,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",28,0,0,26.55
TRUE,"Thorneycroft, Mrs. Percival (Florence Kate White)",,1,0,16.1
TRUE,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",42,1,0,26
FALSE,"Kallio, Mr. Nikolai Erland",17,0,0,7.125
FALSE,"Silvey, Mr. William Baird",50,1,0,55.9
TRUE,"Carter, Miss. Lucile Polk",14,1,2,120
FALSE,"Ford, Miss. Doolina Margaret ""Daisy""",21,2,2,34.375
TRUE,"Richards, Mrs. Sidney (Emily Hocking)",24,2,3,18.75
FALSE,"Fortune, Mr. Mark",64,1,4,263
FALSE,"Kvillner, Mr. Johan Henrik Johannesson",31,0,0,10.5
TRUE,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",45,1,1,26.25
FALSE,"Hampe, Mr. Leon",20,0,0,9.5
FALSE,"Petterson, Mr. Johan Emil",25,1,0,7.775
TRUE,"Reynaldo, Ms. Encarnacion",28,0,0,13
TRUE,"Johannesen-Bratthammer, Mr. Bernt",,0,0,8.1125
TRUE,"Dodge, Master. Washington",4,0,2,81.8583
TRUE,"Mellinger, Miss. Madeleine Violet",13,0,1,19.5
TRUE,"Seward, Mr. Frederic Kimber",34,0,0,26.55
TRUE,"Baclini, Miss. Marie Catherine",5,2,1,19.2583
TRUE,"Peuchen, Major. Arthur Godfrey",52,0,0,30.5
FALSE,"West, Mr. Edwy Arthur",36,1,2,27.75
FALSE,"Hagland, Mr. Ingvald Olai Olsen",,1,0,19.9667
FALSE,"Foreman, Mr. Benjamin Laventall",30,0,0,27.75
TRUE,"Goldenberg, Mr. Samuel L",49,1,0,89.1042
FALSE,"Peduzzi, Mr. Joseph",,0,0,8.05
TRUE,"Jalsevac, Mr. Ivan",29,0,0,7.8958
FALSE,"Millet, Mr. Francis Davis",65,0,0,26.55
TRUE,"Kenyon, Mrs. Frederick R (Marion)",,1,0,51.8625
TRUE,"Toomey, Miss. Ellen",50,0,0,10.5
FALSE,"O'Connor, Mr. Maurice",,0,0,7.75
TRUE,"Anderson, Mr. Harry",48,0,0,26.55
FALSE,"Morley, Mr. William",34,0,0,8.05
FALSE,"Gee, Mr. Arthur H",47,0,0,38.5
FALSE,"Milling, Mr. Jacob Christian",48,0,0,13
FALSE,"Maisner, Mr. Simon",,0,0,8.05
FALSE,"Goncalves, Mr. Manuel Estanslas",38,0,0,7.05
FALSE,"Campbell, Mr. William",,0,0,0
FALSE,"Smart, Mr. John Montgomery",56,0,0,26.55
FALSE,"Scanlan, Mr. James",,0,0,7.725
TRUE,"Baclini, Miss. Helene Barbara",0.75,2,1,19.2583
FALSE,"Keefe, Mr. Arthur",,0,0,7.25
FALSE,"Cacic, Mr. Luka",38,0,0,8.6625
TRUE,"West, Mrs. Edwy Arthur (Ada Mary Worth)",33,1,2,27.75
TRUE,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",23,0,0,13.7917
FALSE,"Strandberg, Miss. Ida Sofia",22,0,0,9.8375
FALSE,"Clifford, Mr. George Quincy",,0,0,52
FALSE,"Renouf, Mr. Peter Henry",34,1,0,21
FALSE,"Braund, Mr. Lewis Richard",29,1,0,7.0458
FALSE,"Karlsson, Mr. Nils August",22,0,0,7.5208
TRUE,"Hirvonen, Miss. Hildur E",2,0,1,12.2875
FALSE,"Goodwin, Master. Harold Victor",9,5,2,46.9
FALSE,"Frost, Mr. Anthony Wood ""Archie""",,0,0,0
FALSE,"Rouse, Mr. Richard Henry",50,0,0,8.05
TRUE,"Turkula, Mrs. (Hedwig)",63,0,0,9.5875
TRUE,"Bishop, Mr. Dickinson H",25,1,0,91.0792
FALSE,"Lefebre, Miss. Jeannie",,3,1,25.4667
TRUE,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",35,1,0,90
FALSE,"Kent, Mr. Edward Austin",58,0,0,29.7
FALSE,"Somerton, Mr. Francis William",30,0,0,8.05
TRUE,"Coutts, Master. Eden Leslie ""Neville""",9,1,1,15.9
FALSE,"Hagland, Mr. Konrad Mathias Reiersen",,1,0,19.9667
FALSE,"Windelov, Mr. Einar",21,0,0,7.25
FALSE,"Molson, Mr. Harry Markland",55,0,0,30.5
FALSE,"Artagaveytia, Mr. Ramon",71,0,0,49.5042
FALSE,"Stanley, Mr. Edward Roland",21,0,0,8.05
FALSE,"Yousseff, Mr. Gerious",,0,0,14.4583
TRUE,"Eustis, Miss. Elizabeth Mussey",54,1,0,78.2667
FALSE,"Shellard, Mr. Frederick William",,0,0,15.1
FALSE,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",25,1,2,151.55
FALSE,"Svensson, Mr. Olof",24,0,0,7.7958
FALSE,"Calic, Mr. Petar",17,0,0,8.6625
FALSE,"Canavan, Miss. Mary",21,0,0,7.75
FALSE,"O'Sullivan, Miss. Bridget Mary",,0,0,7.6292
FALSE,"Laitinen, Miss. Kristina Sofia",37,0,0,9.5875
TRUE,"Maioni, Miss. Roberta",16,0,0,86.5
FALSE,"Penasco y Castellana, Mr. Victor de Satode",18,1,0,108.9
TRUE,"Quick, Mrs. Frederick Charles (Jane Richards)",33,0,2,26
TRUE,"Bradley, Mr. George (""George Arthur Brayton"")",,0,0,26.55
FALSE,"Olsen, Mr. Henry Margido",28,0,0,22.525
TRUE,"Lang, Mr. Fang",26,0,0,56.4958
TRUE,"Daly, Mr. Eugene Patrick",29,0,0,7.75
FALSE,"Webber, Mr. James",,0,0,8.05
TRUE,"McGough, Mr. James Robert",36,0,0,26.2875
TRUE,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",54,1,0,59.4
FALSE,"Coleff, Mr. Satio",24,0,0,7.4958
FALSE,"Walker, Mr. William Anderson",47,0,0,34.0208
TRUE,"Lemore, Mrs. (Amelia Milley)",34,0,0,10.5
FALSE,"Ryan, Mr. Patrick",,0,0,24.15
TRUE,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",36,1,0,26
FALSE,"Pavlovic, Mr. Stefo",32,0,0,7.8958
TRUE,"Perreault, Miss. Anne",30,0,0,93.5
FALSE,"Vovk, Mr. Janko",22,0,0,7.8958
FALSE,"Lahoud, Mr. Sarkis",,0,0,7.225
TRUE,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",44,0,1,57.9792
FALSE,"Kassem, Mr. Fared",,0,0,7.2292
FALSE,"Farrell, Mr. James",40.5,0,0,7.75
TRUE,"Ridsdale, Miss. Lucy",50,0,0,10.5
FALSE,"Farthing, Mr. John",,0,0,221.7792
FALSE,"Salonen, Mr. Johan Werner",39,0,0,7.925
FALSE,"Hocking, Mr. Richard George",23,2,1,11.5
TRUE,"Quick, Miss. Phyllis May",2,1,1,26
FALSE,"Toufik, Mr. Nakli",,0,0,7.2292
FALSE,"Elias, Mr. Joseph Jr",17,1,1,7.2292
TRUE,"Peter, Mrs. Catherine (Catherine Rizk)",,0,2,22.3583
FALSE,"Cacic, Miss. Marija",30,0,0,8.6625
TRUE,"Hart, Miss. Eva Miriam",7,0,2,26.25
FALSE,"Butt, Major. Archibald Willingham",45,0,0,26.55
TRUE,"LeRoy, Miss. Bertha",30,0,0,106.425
FALSE,"Risien, Mr. Samuel Beard",,0,0,14.5
TRUE,"Frolicher, Miss. Hedwig Margaritha",22,0,2,49.5
TRUE,"Crosby, Miss. Harriet R",36,0,2,71
FALSE,"Andersson, Miss. Ingeborg Constanzia",9,4,2,31.275
FALSE,"Andersson, Miss. Sigrid Elisabeth",11,4,2,31.275
TRUE,"Beane, Mr. Edward",32,1,0,26
FALSE,"Douglas, Mr. Walter Donald",50,1,0,106.425
FALSE,"Nicholson, Mr. Arthur Ernest",64,0,0,26
TRUE,"Beane, Mrs. Edward (Ethel Clarke)",19,1,0,26
TRUE,"Padro y Manent, Mr. Julian",,0,0,13.8625
FALSE,"Goldsmith, Mr. Frank John",33,1,1,20.525
TRUE,"Davies, Master. John Morgan Jr",8,1,1,36.75
TRUE,"Thayer, Mr. John Borland Jr",17,0,2,110.8833
FALSE,"Sharp, Mr. Percival James R",27,0,0,26
FALSE,"O'Brien, Mr. Timothy",,0,0,7.8292
TRUE,"Leeni, Mr. Fahim (""Philip Zenni"")",22,0,0,7.225
TRUE,"Ohman, Miss. Velin",22,0,0,7.775
FALSE,"Wright, Mr. George",62,0,0,26.55
TRUE,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",48,1,0,39.6
FALSE,"Robbins, Mr. Victor",,0,0,227.525
TRUE,"Taussig, Mrs. Emil (Tillie Mandelbaum)",39,1,1,79.65
TRUE,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",36,1,0,17.4
FALSE,"Morrow, Mr. Thomas Rowan",,0,0,7.75
FALSE,"Sivic, Mr. Husein",40,0,0,7.8958
FALSE,"Norman, Mr. Robert Douglas",28,0,0,13.5
FALSE,"Simmons, Mr. John",,0,0,8.05
FALSE,"Meanwell, Miss. (Marion Ogden)",,0,0,8.05
FALSE,"Davies, Mr. Alfred J",24,2,0,24.15
FALSE,"Stoytcheff, Mr. Ilia",19,0,0,7.8958
FALSE,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",29,0,4,21.075
FALSE,"Doharr, Mr. Tannous",,0,0,7.2292
TRUE,"Jonsson, Mr. Carl",32,0,0,7.8542
TRUE,"Harris, Mr. George",62,0,0,10.5
TRUE,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",53,2,0,51.4792
TRUE,"Flynn, Mr. John Irwin (""Irving"")",36,0,0,26.3875
TRUE,"Kelly, Miss. Mary",,0,0,7.75
FALSE,"Rush, Mr. Alfred George John",16,0,0,8.05
FALSE,"Patchett, Mr. George",19,0,0,14.5
TRUE,"Garside, Miss. Ethel",34,0,0,13
TRUE,"Silvey, Mrs. William Baird (Alice Munger)",39,1,0,55.9
FALSE,"Caram, Mrs. Joseph (Maria Elias)",,1,0,14.4583
TRUE,"Jussila, Mr. Eiriik",32,0,0,7.925
TRUE,"Christy, Miss. Julie Rachel",25,1,1,30
TRUE,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",39,1,1,110.8833
FALSE,"Downton, Mr. William James",54,0,0,26
FALSE,"Ross, Mr. John Hugo",36,0,0,40.125
FALSE,"Paulner, Mr. Uscher",,0,0,8.7125
TRUE,"Taussig, Miss. Ruth",18,0,2,79.65
FALSE,"Jarvis, Mr. John Denzil",47,0,0,15
TRUE,"Frolicher-Stehli, Mr. Maxmillian",60,1,1,79.2
FALSE,"Gilinski, Mr. Eliezer",22,0,0,8.05
FALSE,"Murdlin, Mr. Joseph",,0,0,8.05
FALSE,"Rintamaki, Mr. Matti",35,0,0,7.125
TRUE,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",52,1,0,78.2667
FALSE,"Elsbury, Mr. William James",47,0,0,7.25
FALSE,"Bourke, Miss. Mary",,0,2,7.75
FALSE,"Chapman, Mr. John Henry",37,1,0,26
FALSE,"Van Impe, Mr. Jean Baptiste",36,1,1,24.15
TRUE,"Leitch, Miss. Jessie Wills",,0,0,33
FALSE,"Johnson, Mr. Alfred",49,0,0,0
FALSE,"Boulos, Mr. Hanna",,0,0,7.225
TRUE,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",49,1,0,56.9292
TRUE,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",24,2,1,27
FALSE,"Slabenoff, Mr. Petco",,0,0,7.8958
FALSE,"Harrington, Mr. Charles H",,0,0,42.4
FALSE,"Torber, Mr. Ernst William",44,0,0,8.05
TRUE,"Homer, Mr. Harry (""Mr E Haven"")",35,0,0,26.55
FALSE,"Lindell, Mr. Edvard Bengtsson",36,1,0,15.55
FALSE,"Karaic, Mr. Milan",30,0,0,7.8958
TRUE,"Daniel, Mr. Robert Williams",27,0,0,30.5
TRUE,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",22,1,2,41.5792
TRUE,"Shutes, Miss. Elizabeth W",40,0,0,153.4625
FALSE,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",39,1,5,31.275
FALSE,"Jardin, Mr. Jose Neto",,0,0,7.05
TRUE,"Murphy, Miss. Margaret Jane",,1,0,15.5
FALSE,"Horgan, Mr. John",,0,0,7.75
FALSE,"Brocklebank, Mr. William Alfred",35,0,0,8.05
TRUE,"Herman, Miss. Alice",24,1,2,65
FALSE,"Danbom, Mr. Ernst Gilbert",34,1,1,14.4
FALSE,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",26,1,0,16.1
TRUE,"Becker, Miss. Marion Louise",4,2,1,39
FALSE,"Gavey, Mr. Lawrence",26,0,0,10.5
FALSE,"Yasbeck, Mr. Antoni",27,1,0,14.4542
TRUE,"Kimball, Mr. Edwin Nelson Jr",42,1,0,52.5542
TRUE,"Nakid, Mr. Sahid",20,1,1,15.7417
FALSE,"Hansen, Mr. Henry Damsgaard",21,0,0,7.8542
FALSE,"Bowen, Mr. David John ""Dai""",21,0,0,16.1
FALSE,"Sutton, Mr. Frederick",61,0,0,32.3208
FALSE,"Kirkland, Rev. Charles Leonard",57,0,0,12.35
TRUE,"Longley, Miss. Gretchen Fiske",21,0,0,77.9583
FALSE,"Bostandyeff, Mr. Guentcho",26,0,0,7.8958
FALSE,"O'Connell, Mr. Patrick D",,0,0,7.7333
TRUE,"Barkworth, Mr. Algernon Henry Wilson",80,0,0,30
FALSE,"Lundahl, Mr. Johan Svensson",51,0,0,7.0542
TRUE,"Stahelin-Maeglin, Dr. Max",32,0,0,30.5
FALSE,"Parr, Mr. William Henry Marsh",,0,0,0
FALSE,"Skoog, Miss. Mabel",9,3,2,27.9
TRUE,"Davis, Miss. Mary",28,0,0,13
FALSE,"Leinonen, Mr. Antti Gustaf",32,0,0,7.925
FALSE,"Collyer, Mr. Harvey",31,1,1,26.25
FALSE,"Panula, Mrs. Juha (Maria Emilia Ojala)",41,0,5,39.6875
FALSE,"Thorneycroft, Mr. Percival",,1,0,16.1
FALSE,"Jensen, Mr. Hans Peder",20,0,0,7.8542
TRUE,"Sagesser, Mlle. Emma",24,0,0,69.3
FALSE,"Skoog, Miss. Margit Elizabeth",2,3,2,27.9
TRUE,"Foo, Mr. Choong",,0,0,56.4958
TRUE,"Baclini, Miss. Eugenie",0.75,2,1,19.2583
TRUE,"Harper, Mr. Henry Sleeper",48,1,0,76.7292
FALSE,"Cor, Mr. Liudevit",19,0,0,7.8958
TRUE,"Simonius-Blumer, Col. Oberst Alfons",56,0,0,35.5
FALSE,"Willey, Mr. Edward",,0,0,7.55
TRUE,"Stanley, Miss. Amy Zillah Elsie",23,0,0,7.55
FALSE,"Mitkoff, Mr. Mito",,0,0,7.8958
TRUE,"Doling, Miss. Elsie",18,0,1,23
FALSE,"Kalvik, Mr. Johannes Halvorsen",21,0,0,8.4333
TRUE,"O'Leary, Miss. Hanora ""Norah""",,0,0,7.8292
FALSE,"Hegarty, Miss. Hanora ""Nora""",18,0,0,6.75
FALSE,"Hickman, Mr. Leonard Mark",24,2,0,73.5
FALSE,"Radeff, Mr. Alexander",,0,0,7.8958
FALSE,"Bourke, Mrs. John (Catherine)",32,1,1,15.5
FALSE,"Eitemiller, Mr. George Floyd",23,0,0,13
FALSE,"Newell, Mr. Arthur Webster",58,0,2,113.275
TRUE,"Frauenthal, Dr. Henry William",50,2,0,133.65
FALSE,"Badt, Mr. Mohamed",40,0,0,7.225
FALSE,"Colley, Mr. Edward Pomeroy",47,0,0,25.5875
FALSE,"Coleff, Mr. Peju",36,0,0,7.4958
TRUE,"Lindqvist, Mr. Eino William",20,1,0,7.925
FALSE,"Hickman, Mr. Lewis",32,2,0,73.5
FALSE,"Butler, Mr. Reginald Fenton",25,0,0,13
FALSE,"Rommetvedt, Mr. Knud Paust",,0,0,7.775
FALSE,"Cook, Mr. Jacob",43,0,0,8.05
TRUE,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",,1,0,52
TRUE,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",40,1,1,39
FALSE,"Davidson, Mr. Thornton",31,1,0,52
FALSE,"Mitchell, Mr. Henry Michael",70,0,0,10.5
TRUE,"Wilhelms, Mr. Charles",31,0,0,13
FALSE,"Watson, Mr. Ennis Hastings",,0,0,0
FALSE,"Edvardsson, Mr. Gustaf Hjalmar",18,0,0,7.775
FALSE,"Sawyer, Mr. Frederick Charles",24.5,0,0,8.05
TRUE,"Turja, Miss. Anna Sofia",18,0,0,9.8417
FALSE,"Goodwin, Mrs. Frederick (Augusta Tyler)",43,1,6,46.9
TRUE,"Cardeza, Mr. Thomas Drake Martinez",36,0,1,512.3292
FALSE,"Peters, Miss. Katie",,0,0,8.1375
TRUE,"Hassab, Mr. Hammad",27,0,0,76.7292
FALSE,"Olsvigen, Mr. Thor Anderson",20,0,0,9.225
FALSE,"Goodwin, Mr. Charles Edward",14,5,2,46.9
FALSE,"Brown, Mr. Thomas William Solomon",60,1,1,39
FALSE,"Laroche, Mr. Joseph Philippe Lemercier",25,1,2,41.5792
FALSE,"Panula, Mr. Jaako Arnold",14,4,1,39.6875
FALSE,"Dakic, Mr. Branko",19,0,0,10.1708
FALSE,"Fischer, Mr. Eberhard Thelander",18,0,0,7.7958
TRUE,"Madill, Miss. Georgette Alexandra",15,0,1,211.3375
TRUE,"Dick, Mr. Albert Adrian",31,1,0,57
TRUE,"Karun, Miss. Manca",4,0,1,13.4167
TRUE,"Lam, Mr. Ali",,0,0,56.4958
FALSE,"Saad, Mr. Khalil",25,0,0,7.225
FALSE,"Weir, Col. John",60,0,0,26.55
FALSE,"Chapman, Mr. Charles Henry",52,0,0,13.5
FALSE,"Kelly, Mr. James",44,0,0,8.05
TRUE,"Mullens, Miss. Katherine ""Katie""",,0,0,7.7333
FALSE,"Thayer, Mr. John Borland",49,1,1,110.8833
FALSE,"Humblen, Mr. Adolf Mathias Nicolai Olsen",42,0,0,7.65
TRUE,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",18,1,0,227.525
TRUE,"Silverthorne, Mr. Spencer Victor",35,0,0,26.2875
FALSE,"Barbara, Miss. Saiide",18,0,1,14.4542
FALSE,"Gallagher, Mr. Martin",25,0,0,7.7417
FALSE,"Hansen, Mr. Henrik Juul",26,1,0,7.8542
FALSE,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",39,0,0,26
TRUE,"Kelly, Mrs. Florence ""Fannie""",45,0,0,13.5
TRUE,"Calderhead, Mr. Edward Pennington",42,0,0,26.2875
TRUE,"Cleaver, Miss. Alice",22,0,0,151.55
TRUE,"Moubarek, Master. Halim Gonios (""William George"")",,1,1,15.2458
TRUE,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",24,0,0,49.5042
FALSE,"Klaber, Mr. Herman",,0,0,26.55
TRUE,"Taylor, Mr. Elmer Zebley",48,1,0,52
FALSE,"Larsson, Mr. August Viktor",29,0,0,9.4833
FALSE,"Greenberg, Mr. Samuel",52,0,0,13
FALSE,"Soholt, Mr. Peter Andreas Lauritz Andersen",19,0,0,7.65
TRUE,"Endres, Miss. Caroline Louise",38,0,0,227.525
TRUE,"Troutt, Miss. Edwina Celia ""Winnie""",27,0,0,10.5
FALSE,"McEvoy, Mr. Michael",,0,0,15.5
FALSE,"Johnson, Mr. Malkolm Joackim",33,0,0,7.775
TRUE,"Harper, Miss. Annie Jessie ""Nina""",6,0,1,33
FALSE,"Jensen, Mr. Svend Lauritz",17,1,0,7.0542
FALSE,"Gillespie, Mr. William Henry",34,0,0,13
FALSE,"Hodges, Mr. Henry Price",50,0,0,13
TRUE,"Chambers, Mr. Norman Campbell",27,1,0,53.1
FALSE,"Oreskovic, Mr. Luka",20,0,0,8.6625
TRUE,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",30,3,0,21
TRUE,"Mannion, Miss. Margareth",,0,0,7.7375
FALSE,"Bryhl, Mr. Kurt Arnold Gottfrid",25,1,0,26
FALSE,"Ilmakangas, Miss. Pieta Sofia",25,1,0,7.925
TRUE,"Allen, Miss. Elisabeth Walton",29,0,0,211.3375
FALSE,"Hassan, Mr. Houssein G N",11,0,0,18.7875
FALSE,"Knight, Mr. Robert J",,0,0,0
FALSE,"Berriman, Mr. William John",23,0,0,13
FALSE,"Troupiansky, Mr. Moses Aaron",23,0,0,13
FALSE,"Williams, Mr. Leslie",28.5,0,0,16.1
FALSE,"Ford, Mrs. Edward (Margaret Ann Watson)",48,1,3,34.375
TRUE,"Lesurer, Mr. Gustave J",35,0,0,512.3292
FALSE,"Ivanoff, Mr. Kanio",,0,0,7.8958
FALSE,"Nankoff, Mr. Minko",,0,0,7.8958
TRUE,"Hawksford, Mr. Walter James",,0,0,30
FALSE,"Cavendish, Mr. Tyrell William",36,1,0,78.85
TRUE,"Ryerson, Miss. Susan Parker ""Suzette""",21,2,2,262.375
FALSE,"McNamee, Mr. Neal",24,1,0,16.1
TRUE,"Stranden, Mr. Juho",31,0,0,7.925
FALSE,"Crosby, Capt. Edward Gifford",70,1,1,71
FALSE,"Abbott, Mr. Rossmore Edward",16,1,1,20.25
TRUE,"Sinkkonen, Miss. Anna",30,0,0,13
FALSE,"Marvin, Mr. Daniel Warner",19,1,0,53.1
FALSE,"Connaghton, Mr. Michael",31,0,0,7.75
TRUE,"Wells, Miss. Joan",4,1,1,23
TRUE,"Moor, Master. Meier",6,0,1,12.475
FALSE,"Vande Velde, Mr. Johannes Joseph",33,0,0,9.5
FALSE,"Jonkoff, Mr. Lalio",23,0,0,7.8958
TRUE,"Herman, Mrs. Samuel (Jane Laver)",48,1,2,65
TRUE,"Hamalainen, Master. Viljo",0.67,1,1,14.5
FALSE,"Carlsson, Mr. August Sigfrid",28,0,0,7.7958
FALSE,"Bailey, Mr. Percy Andrew",18,0,0,11.5
FALSE,"Theobald, Mr. Thomas Leonard",34,0,0,8.05
TRUE,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",33,0,0,86.5
FALSE,"Garfirth, Mr. John",,0,0,14.5
FALSE,"Nirva, Mr. Iisakki Antino Aijo",41,0,0,7.125
TRUE,"Barah, Mr. Hanna Assi",20,0,0,7.2292
TRUE,"Carter, Mrs. William Ernest (Lucile Polk)",36,1,2,120
FALSE,"Eklund, Mr. Hans Linus",16,0,0,7.775
TRUE,"Hogeboom, Mrs. John C (Anna Andrews)",51,1,0,77.9583
FALSE,"Brewe, Dr. Arthur Jackson",,0,0,39.6
FALSE,"Mangan, Miss. Mary",30.5,0,0,7.75
FALSE,"Moran, Mr. Daniel J",,1,0,24.15
FALSE,"Gronnestad, Mr. Daniel Danielsen",32,0,0,8.3625
FALSE,"Lievens, Mr. Rene Aime",24,0,0,9.5
FALSE,"Jensen, Mr. Niels Peder",48,0,0,7.8542
FALSE,"Mack, Mrs. (Mary)",57,0,0,10.5
FALSE,"Elias, Mr. Dibo",,0,0,7.225
TRUE,"Hocking, Mrs. Elizabeth (Eliza Needs)",54,1,3,23
FALSE,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",18,0,0,7.75
FALSE,"Tobin, Mr. Roger",,0,0,7.75
TRUE,"Emanuel, Miss. Virginia Ethel",5,0,0,12.475
FALSE,"Kilgannon, Mr. Thomas J",,0,0,7.7375
TRUE,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",43,0,1,211.3375
TRUE,"Ayoub, Miss. Banoura",13,0,0,7.2292
TRUE,"Dick, Mrs. Albert Adrian (Vera Gillespie)",17,1,0,57
FALSE,"Long, Mr. Milton Clyde",29,0,0,30
FALSE,"Johnston, Mr. Andrew G",,1,2,23.45
FALSE,"Ali, Mr. William",25,0,0,7.05
FALSE,"Harmer, Mr. Abraham (David Lishin)",25,0,0,7.25
TRUE,"Sjoblom, Miss. Anna Sofia",18,0,0,7.4958
FALSE,"Rice, Master. George Hugh",8,4,1,29.125
TRUE,"Dean, Master. Bertram Vere",1,1,2,20.575
FALSE,"Guggenheim, Mr. Benjamin",46,0,0,79.2
FALSE,"Keane, Mr. Andrew ""Andy""",,0,0,7.75
FALSE,"Gaskell, Mr. Alfred",16,0,0,26
FALSE,"Sage, Miss. Stella Anna",,8,2,69.55
FALSE,"Hoyt, Mr. William Fisher",,0,0,30.6958
FALSE,"Dantcheff, Mr. Ristiu",25,0,0,7.8958
FALSE,"Otter, Mr. Richard",39,0,0,13
TRUE,"Leader, Dr. Alice (Farnham)",49,0,0,25.9292
TRUE,"Osman, Mrs. Mara",31,0,0,8.6833
FALSE,"Ibrahim Shawah, Mr. Yousseff",30,0,0,7.2292
FALSE,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",30,1,1,24.15
FALSE,"Ponesell, Mr. Martin",34,0,0,13
TRUE,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",31,1,1,26.25
TRUE,"Carter, Master. William Thornton II",11,1,2,120
TRUE,"Thomas, Master. Assad Alexander",0.42,0,1,8.5167
TRUE,"Hedman, Mr. Oskar Arvid",27,0,0,6.975
FALSE,"Johansson, Mr. Karl Johan",31,0,0,7.775
FALSE,"Andrews, Mr. Thomas Jr",39,0,0,0
FALSE,"Pettersson, Miss. Ellen Natalia",18,0,0,7.775
FALSE,"Meyer, Mr. August",39,0,0,13
TRUE,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",33,1,0,53.1
FALSE,"Alexander, Mr. William",26,0,0,7.8875
FALSE,"Lester, Mr. James",39,0,0,24.15
FALSE,"Slemen, Mr. Richard James",35,0,0,10.5
FALSE,"Andersson, Miss. Ebba Iris Alfrida",6,4,2,31.275
FALSE,"Tomlin, Mr. Ernest Portage",30.5,0,0,8.05
FALSE,"Fry, Mr. Richard",,0,0,0
FALSE,"Heininen, Miss. Wendla Maria",23,0,0,7.925
FALSE,"Mallet, Mr. Albert",31,1,1,37.0042
FALSE,"Holm, Mr. John Fredrik Alexander",43,0,0,6.45
FALSE,"Skoog, Master. Karl Thorsten",10,3,2,27.9
TRUE,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",52,1,1,93.5
TRUE,"Lulic, Mr. Nikola",27,0,0,8.6625
FALSE,"Reuchlin, Jonkheer. John George",38,0,0,0
TRUE,"Moor, Mrs. (Beila)",27,0,1,12.475
FALSE,"Panula, Master. Urho Abraham",2,4,1,39.6875
FALSE,"Flynn, Mr. John",,0,0,6.95
FALSE,"Lam, Mr. Len",,0,0,56.4958
TRUE,"Mallet, Master. Andre",1,0,2,37.0042
TRUE,"McCormack, Mr. Thomas Joseph",,0,0,7.75
TRUE,"Stone, Mrs. George Nelson (Martha Evelyn)",62,0,0,80
TRUE,"Yasbeck, Mrs. Antoni (Selini Alexander)",15,1,0,14.4542
